Kepler-896 b,7617,6.94 Earths,15.457,2016,
Kepler-896 c,7617,10.1 Earths,15.457,2023,
Kepler-897 b,4956,6.3 Earths,15.177,2016,
Kepler-898 b,1582,2.83 Earths,16.695,2016,
Kepler-899 b,4066,7.65 Earths,15.713,2016,
Kepler-8 b,3333,0.59 Jupiters,13.598,2010,
Kepler-900 b,1590,4.98 Earths,15.19,2016,
Kepler-901 b,828,2.45 Earths,15.85,2016,
Kepler-902 b,3801,6.99 Earths,14.992,2016,
Kepler-903 b,4466,4.7 Earths,14.856,2016,
Kepler-903 c,4466,6.94 Earths,14.856,2016,
Kepler-904 b,3191,3.78 Earths,14.56,2016,
Kepler-905 b,1726,2.57 Earths,14.058,2016,
Kepler-906 b,2472,5.1 Earths,14.019,2016,
Kepler-907 b,1148,1.87 Earths,11.16,2016,
Kepler-908 b,949,1.98 Earths,11.607,2016,
Kepler-909 b,1010,2.76 Earths,11.626,2016,
Kepler-90b,2767,2.27 Earths,13.883,2013,
Kepler-90c,2767,1.81 Earths,13.883,2013,
Kepler-90d,2767,8.6 Earths,13.883,2013,
Kepler-90e,2767,7.56 Earths,13.883,2013,
Kepler-90f,2767,8.65 Earths,13.883,2013,
Kepler-90g,2767,0.8 Jupiters,13.883,2013,
Kepler-90h,2767,1.2 Jupiters,13.883,2013,
Kepler-90 i,2767,2.3 Earths,13.883,2017,
Kepler-910 b,1306,0.477 Earths,11.44,2016,
Kepler-911 b,1814,7.27 Earths,11.767,2016,
Kepler-912 b,6539,8.25 Earths,15.668,2016,
Kepler-913 b,3235,4.9 Earths,15.522,2016,
Kepler-913 c,3235,14.2 Earths,15.522,2021,
Kepler-914 b,2459,2.48 Earths,13.667,2016,
Kepler-915 b,2770,2.86 Earths,13.314,2016,
Kepler-916 b,2710,3.75 Earths,15.363,2016,
Kepler-917 b,11288,4.31 Earths,15.896,2016,
Kepler-918 b,3344,3.68 Earths,15.064,2016,
Kepler-919 b,3653,5.69 Earths,14.806,2016,
Kepler-91 b,4223,0.81 Jupiters,12.712,2013,
Kepler-920 b,3267,6.44 Earths,15.492,2016,
Kepler-920 c,3267,13.8 Earths,15.492,2016,
Kepler-921 b,3048,8.6 Earths,14.852,2016,
Kepler-922 b,1749,2.6 Earths,13.863,2016,
Kepler-923 b,3263,2.48 Earths,14.124,2016,
Kepler-924 b,3435,9.64 Earths,14.293,2016,
Kepler-925 b,1993,6.08 Earths,16.025,2016,
Kepler-926 b,3005,5.95 Earths,14.431,2016,
Kepler-927 b,2713,3.61 Earths,14.817,2016,
Kepler-928 b,1660,3.15 Earths,15.586,2016,
Kepler-929 b,4277,1.41 Earths,14.738,2016,
Kepler-92 b,1559,0.202 Jupiters,11.671,2013,
Kepler-92 c,1559,6.1 Earths,11.671,2013,
Kepler-92 d,1559,4.93 Earths,11.671,2015,
Kepler-930 b,2767,5.18 Earths,13.89,2016,
Kepler-931 b,1598,2.33 Earths,14.643,2016,
Kepler-932 b,1519,2.45 Earths,14.308,2016,
Kepler-933 b,3318,6.62 Earths,15.614,2016,
Kepler-934 b,1986,5.02 Earths,15.238,2016,
Kepler-935 b,1539,2.39 Earths,15.01,2016,
Kepler-936 b,2686,2.7 Earths,14.84,2016,
Kepler-937 b,5126,13.4 Earths,15.405,2016,
Kepler-937 c,5126,7.61 Earths,15.405,2016,
Kepler-938 b,3856,5.56 Earths,15.148,2016,
Kepler-939 b,6829,3.71 Earths,15.653,2016,
Kepler-93 b,313,4.66 Earths,9.996,2014,
Kepler-93 c,313,3 Jupiters,9.996,2014,
Kepler-940 b,4113,11.1 Earths,15.727,2016,
Kepler-941 b,3550,9.69 Earths,15.803,2016,
Kepler-942 b,706,5.18 Earths,13.25,2016,
Kepler-943 b,7504,29.5 Earths,15.76,2016,
Kepler-944 b,4402,7.41 Earths,15.636,2016,
Kepler-945 b,5386,7.41 Earths,15.599,2016,
Kepler-946 b,3710,4.38 Earths,15.011,2016,
Kepler-947 b,5646,5.82 Earths,16.064,2016,
Kepler-948 b,2831,4.08 Earths,14.811,2016,
Kepler-949 b,1586,8.8 Earths,14.718,2016,
Kepler-949 c,1586,9.11 Earths,14.718,2023,
Kepler-94 b,626,10.84 Earths,13.071,2014,
Kepler-94 c,626,9.836 Jupiters,13.071,2014,
Kepler-950 b,7051,0.188 Jupiters,16,2016,
Kepler-951 b,1248,26.7 Earths,14.841,2016,
Kepler-952 b,4254,0.143 Jupiters,15.323,2016,
Kepler-953 b,845,16.5 Earths,11.871,2016,
Kepler-953 c,845,1.81 Earths,11.871,2016,
Kepler-954 b,704,5.99 Earths,13.095,2016,
Kepler-955 b,1795,9.96 Earths,14.734,2016,
Kepler-956 b,1778,9.27 Earths,13.387,2016,
Kepler-957 b,2690,25.9 Earths,15.833,2016,
Kepler-958 b,1467,4.9 Earths,13.91,2016,
Kepler-959 b,2635,17.6 Earths,12.606,2016,
Kepler-95 b,1454,13 Earths,12.382,2014,
Kepler-960 b,929,5.86 Earths,14.127,2016,
Kepler-961 b,1873,7.04 Earths,14.204,2016,
Kepler-962 b,1342,4.54 Earths,13.68,2016,
Kepler-963 b,2517,7.56 Earths,15.091,2016,
Kepler-964 b,1483,5.14 Earths,14.061,2016,
Kepler-965 b,1901,11.4 Earths,13.488,2016,
Kepler-966 b,3353,16 Earths,14.731,2016,
Kepler-967 b,1855,6.12 Earths,14.702,2016,
Kepler-967 c,1855,12.9 Earths,14.702,2016,
Kepler-968 b,947,4.66 Earths,14.626,2016,
Kepler-968 c,947,3.5 Earths,14.626,2016,
Kepler-969 b,1273,4.94 Earths,13.865,2016,
Kepler-969 c,1273,0.937 Earths,13.865,2016,
Kepler-96 b,401,8.46 Earths,10.568,2014,
Kepler-970 b,1081,7.31 Earths,15.21,2016,
Kepler-971 b,1104,5.18 Earths,13.483,2016,
Kepler-972 b,3908,19.5 Earths,15.084,2016,
Kepler-973 b,1072,4.5 Earths,13.478,2016,
Kepler-974 b,438,3.09 Earths,15.295,2016,
Kepler-975 b,1390,2.79 Earths,14.633,2016,
Kepler-975 c,1390,0.252 Jupiters,14.633,2023,
Kepler-976 b,3302,14.9 Earths,15.861,2016,
Kepler-977 b,1855,7.37 Earths,14.754,2016,
Kepler-978 b,2226,9.22 Earths,13.513,2016,
Kepler-979 b,1881,7.85 Earths,14.882,2016,
Kepler-97 b,1308,3.51 Earths,12.994,2014,
Kepler-97 c,1308,1.08 Jupiters,12.994,2014,
Kepler-980 b,3136,7.61 Earths,14.221,2016,
Kepler-981 b,2864,5.95 Earths,14.875,2016,
Kepler-982 b,2614,5.69 Earths,13.099,2016,
Kepler-983 b,2330,6.17 Earths,14.1125,2016,
Kepler-984 b,1501,5.14 Earths,13.599,2016,
Kepler-985 b,2216,9.17 Earths,14.904,2016,
Kepler-986 b,1789,6.17 Earths,13.69,2016,
Kepler-987 b,2982,10.7 Earths,15.171,2016,
Kepler-988 b,995,4.94 Earths,15.578,2016,
Kepler-989 b,1605,5.52 Earths,14.717,2016,
Kepler-98 b,1143,3.55 Earths,12.996,2014,
Kepler-990 b,2617,7.27 Earths,14.716,2016,
Kepler-990 c,2617,2.96 Earths,14.716,2016,
Kepler-991 b,1271,6.99 Earths,15.626,2016,
Kepler-992 b,847,3.26 Earths,13.557,2016,
Kepler-993 b,1058,9.11 Earths,16.608,2016,
Kepler-994 b,614,3.19 Earths,15.046,2016,
Kepler-995 b,1989,7.75 Earths,15.173,2016,
Kepler-996 b,3968,4.58 Earths,14.717,2016,
Kepler-997 b,1525,2.42 Earths,11.521,2016,
Kepler-998 b,3218,5.99 Earths,14.463,2016,
Kepler-999 b,1778,6.08 Earths,12.364,2016,
Kepler-99 b,680,6.15 Earths,13.206,2014,
Kepler-9 b,2049,0.13655 Jupiters,13.922,2010,
Kepler-9 c,2049,29.9 Earths,13.922,2010,
Kepler-9 d,2049,3.33 Earths,13.922,2010,
KIC 10001893 b,5457,Unknown,15.829,2014,
KIC 10001893 c,5457,Unknown,15.829,2014,
KIC 10001893 d,5457,Unknown,15.829,2014,
KIC 10068024 b,2352,2 Jupiters,13.144,2021,
KIC 10525077 b,4766,25.9 Earths,15.592,2015,
KIC 3526061 b,1309,18.15 Jupiters,10.372,2022,
KIC 3558849 b,3966,38.1 Earths,14.32,2015,
KIC 5095269 b,3877,7.693 Jupiters,13.595,2017,
KIC 5437945 b,4156,33.6 Earths,13.834,2015,
KIC 5479689 b,1484,0.5 Jupiters,13.929,2021,
KIC 5951458 b,2423,35.4 Earths,12.836,2015,
KIC 7917485 b,4511,11.8 Jupiters,13.166,2016,
KIC 8121913 b,2307,2.1 Jupiters,12.38,2021,
KIC 8540376 b,3498,15.8 Earths,14.411,2015,
KIC 8540376 c,3498,6.35 Earths,14.411,2015,
KIC 9663113 b,5202,19.2 Earths,14.027,2015,
KMT-2016-BLG-0212L b,20551,18 Jupiters,,2018,
KMT-2016-BLG-1105L b,16571,2.32 Earths,,2023,
KMT-2016-BLG-1107L b,21696,3.283 Jupiters,,2019,
KMT-2016-BLG-1397L b,21529,7 Jupiters,,2018,
KMT-2016-BLG-1820L b,20420,4.57 Jupiters,,2018,
KMT-2016-BLG-1836L b,23160,2.2 Jupiters,,2019,
KMT-2016-BLG-2142L b,22867,15.49 Jupiters,,2018,
KMT-2016-BLG-2364L b,21007,3.93 Jupiters,,2020,
KMT-2016-BLG-2397L b,15919,2.63 Jupiters,,2020,
KMT-2016-BLG-2605L b,20945,0.771 Jupiters,,2021,
KMT-2017-BLG-0165L b,14777,34 Earths,,2018,
KMT-2017-BLG-0428L b,17615,5.59 Earths,,2023,
KMT-2017-BLG-0673L b,16571,3.67 Jupiters,,2022,
KMT-2017-BLG-1003L b,23128,5.19 Earths,,2023,
KMT-2017-BLG-1038L b,19572,2 Jupiters,,2019,
KMT-2017-BLG-1146L b,21203,0.71 Jupiters,,2019,
KMT-2017-BLG-1194L b,13831,3.54 Earths,,2023,
KMT-2017-BLG-2509L b,22964,2.09 Jupiters,,2021,
KMT-2018-BLG-0029L b,11026,7.59 Earths,,2020,
KMT-2018-BLG-0030L b,21138,1.45 Jupiters,,2022,
KMT-2018-BLG-0087L b,22899,0.23 Jupiters,,2022,
KMT-2018-BLG-0247L b,22051,2.11 Jupiters,,2022,
KMT-2018-BLG-0748L b,23813,0.19 Jupiters,,2020,
KMT-2018-BLG-1025L b,21872,6.059 Earths,,2021,
KMT-2018-BLG-1292L b,11287,4.42 Jupiters,,2020,
KMT-2018-BLG-1743L b,21148,0.245 Jupiters,,2021,
KMT-2018-BLG-1976L b,19050,2.22 Jupiters,,2021,
KMT-2018-BLG-1988L b,13537,5.56 Earths,,2022,
KMT-2018-BLG-1990L b,3154,0.348 Jupiters,,2019,
KMT-2018-BLG-1996L b,19278,1.09 Jupiters,,2021,
KMT-2018-BLG-2602L b,14059,1.15 Jupiters,,2022,
KMT-2019-BLG-0253L b,15984,9.2 Earths,,2022,
KMT-2019-BLG-0298L b,21888,1.81 Jupiters,,2023,
KMT-2019-BLG-0371L b,22867,7.7 Jupiters,,2021,
KMT-2019-BLG-0414L b,14385,4.57 Jupiters,,2022,
KMT-2019-BLG-0842L b,10830,10.28 Earths,,2020,
KMT-2019-BLG-0953L b,23486,15.5 Earths,,2022,
KMT-2019-BLG-1042L b,21529,0.19 Jupiters,,2022,
KMT-2019-BLG-1216L b,8938,29.87587 Earths,,2023,
KMT-2019-BLG-1339L b,19963,1.25 Jupiters,,2020,
KMT-2019-BLG-1367L b,15234,4.08 Earths,,2023,
KMT-2019-BLG-1552L b,15005,4.05 Jupiters,,2022,
KMT-2019-BLG-1715L b,12591,2.56 Jupiters,,2021,
KMT-2019-BLG-1806L b,21660,4.67 Earths,,2023,
KMT-2019-BLG-1953L b,22964,0.64 Jupiters,,2020,
KMT-2019-BLG-2783L b,19278,1.16 Jupiters,,2023,
KMT-2019-BLG-2974L b,19898,0.28 Jupiters,,2022,
KMT-2020-BLG-0414L b,2610,0.96 Earths,,2021,
KMT-2020-BLG-0414L c,2610,15.4 Jupiters,,2021,
KMT-2021-BLG-0119L b,10210,5.52 Jupiters,,2022,
KMT-2021-BLG-0171L b,15005,11.2 Earths,,2022,
KMT-2021-BLG-0192L b,16701,34.96112 Earths,,2022,
KMT-2021-BLG-0240L b,21529,0.21 Jupiters,,2022,
KMT-2021-BLG-0320L b,22671,31.78284 Earths,,2022,
KMT-2021-BLG-0322L b,21529,6.4 Jupiters,,2021,
KMT-2021-BLG-0712L b,10080,38.19 Earths,,2023,
KMT-2021-BLG-0748L b,19866,0.45 Jupiters,,2022,
KMT-2021-BLG-0909L b,21138,1.26 Jupiters,,2023,
KMT-2021-BLG-0912L b,18137,2.81 Earths,,2022,
KMT-2021-BLG-1077L b,26879,0.22 Jupiters,,2022,
KMT-2021-BLG-1077L c,26879,0.25 Jupiters,,2022,
KMT-2021-BLG-1105L b,14809,1.3 Jupiters,,2023,
KMT-2021-BLG-1253L b,21660,19.05 Earths,,2022,
KMT-2021-BLG-1303L b,20485,0.38 Jupiters,,2022,
KMT-2021-BLG-1372L b,19474,0.19278 Jupiters,,2022,
KMT-2021-BLG-1391L b,18659,4.55 Earths,,2022,
KMT-2021-BLG-1554L b,25052,38.13941 Earths,,2022,
KMT-2021-BLG-1689L b,23486,0.14473 Jupiters,,2022,
KMT-2021-BLG-1898L b,22508,0.73 Jupiters,,2022,
KMT-2021-BLG-2010L b,23128,1.07 Jupiters,,2023,
KMT-2021-BLG-2294L b,22182,22.24799 Earths,,2022,
KMT-2021-BLG-2478L b,9688,0.9 Jupiters,,2023,
KMT-2022-BLG-0371L b,23291,0.26 Jupiters,,2023,
KMT-2022-BLG-0440L b,11417,15.4 Earths,,2023,
KMT-2022-BLG-1013L b,25150,0.31 Jupiters,,2023,
KOI-1257 b,2140,1.45 Jupiters,14.818,2014,
KOI-12 b,1303,1.1 Jupiters,11.51,2015,
KOI-13 b,1693,9.28 Jupiters,9.791,2011,
KOI-142 b,1229,9.5 Earths,13.209,2013,
KOI-142 c,1229,0.674 Jupiters,13.209,2013,
KOI-1599.01,3691,4.6 Earths,14.795,2019,
KOI-1599.02,3691,9 Earths,14.795,2019,
KOI-1783.01,2824,0.22339 Jupiters,13.978,2020,
KOI-1783.02,2824,15 Earths,13.978,2020,
KOI-1831 d,1636,2.23 Earths,14.222,2021,
KOI-1833 d,947,11.02 Earths,14.626,2021,
KOI-217 b,2984,Unknown,15.257,2010,
KOI-3503 b,2894,9.2 Earths,13.831,2021,
KOI-3503 c,2894,10.36 Earths,13.831,2021,
KOI-3680 b,3008,1.93 Jupiters,14.616,2018,
KOI-4777.01,562,0.31212 Jupiters,16.413,2014,
KOI-55 b,4016,0.44 Earths,15.154,2011,
KOI-55 c,4016,0.655 Earths,15.154,2011,
KOI-7368 b,864,5.56 Earths,12.969,2022,
KOI-7913 b,885,6.08 Earths,14.23,2022,
KOI-94 b,1556,10.5 Earths,12.314,2013,
KOI-94 c,1556,15.6 Earths,12.314,2013,
KOI-94 d,1556,0.334 Jupiters,12.314,2013,
KOI-94 e,1556,35 Earths,12.314,2013,
KOI-984 b,824,17.1 Earths,12.795,2022,
KOI-984 c,824,0.6601 Jupiters,12.795,2022,
KPS-1 b,857,1.09 Jupiters,12.97,2018,
L 168-9 b,82,4.6 Earths,11.005,2020,
L 363-38 b,33,4.67 Earths,13.027,2023,
L 98-59 b,35,0.4 Earths,11.685,2019,
L 98-59 c,35,2.42 Earths,11.685,2019,
L 98-59 d,35,2.31 Earths,11.685,2019,
L 98-59 e,35,3.06 Earths,11.685,2021,
LHS 1140 b,49,6.38 Earths,14.15,2017,
LHS 1140 c,49,1.76 Earths,14.15,2018,
LHS 1478 b,59,2.33 Earths,13.304,2021,
LHS 1678 b,65,0.35 Earths,12.6,2021,
LHS 1678 c,65,1.4 Earths,12.6,2021,
LHS 1815 b,97,1.58 Earths,12.167,2020,
LHS 3844 b,49,2.25 Earths,15.24,2019,
LHS 475 b,41,0.941 Earths,13,2023,
LkCa 15 b,516,Unknown,12.025,2015,
LkCa 15 c,516,Unknown,12.025,2015,
LP 714-47 b,172,30.8 Earths,12.492,2020,
LP 791-18 b,86,1.94 Earths,16.91,2019,
LP 791-18 c,86,7.1 Earths,16.91,2019,
LP 791-18 d,86,0.9 Earths,16.91,2023,
LP 890-9 b,106,13.2 Earths,18,2022,
LP 890-9 c,106,25.3 Earths,18,2022,
LSPM J2116+0234 b,58,13.3 Earths,11.961,2019,
LTT 1445 A b,22,2.87 Earths,10.59,2019,
LTT 1445 A c,22,1.54 Earths,10.59,2022,
LTT 3780 b,72,2.47 Earths,13.14,2020,
LTT 3780 c,72,7.02 Earths,13.14,2020,
LTT 9779 b,262,29.32 Earths,9.79,2020,
Lupus-TR-3 b,2523,0.81 Jupiters,19.6202,2007,
MASCARA-1 b,595,3.7 Jupiters,8.28,2017,
MASCARA-4 b,557,3.1 Jupiters,8.191,2020,
MOA-2007-BLG-192L b,3262,3.3 Earths,,2008,
MOA-2007-BLG-400L b,22475,1.7 Jupiters,,2008,
MOA-2008-BLG-310L b,25117,23.4 Earths,,2009,
MOA-2008-BLG-379L b,10765,4.1 Jupiters,,2013,
MOA-2009-BLG-266L b,9916,10.4 Earths,,2011,
MOA-2009-BLG-319L b,22997,0.212 Jupiters,,2010,
MOA-2009-BLG-387L b,18561,2.6 Jupiters,,2010,
MOA-2010-BLG-073L b,9134,11 Jupiters,,2012,
MOA-2010-BLG-117L b,11417,0.54 Jupiters,24.3,2018,
MOA-2010-BLG-328L b,2642,9.2 Earths,,2013,
MOA-2010-BLG-353L b,20975,0.27 Jupiters,,2015,
MOA-2010-BLG-477L b,7503,1.5 Jupiters,,2012,
MOA-2011-BLG-028L b,24074,30 Earths,,2016,
MOA-2011-BLG-262L b,23486,17 Earths,,2014,
MOA-2011-BLG-291L b,14353,18 Earths,,2018,
MOA-2011-BLG-293L b,25183,4.8 Jupiters,,2012,
MOA-2011-BLG-322L b,24661,11.6 Jupiters,,2013,
MOA-2012-BLG-006L b,17289,8.4 Jupiters,,2017,
MOA-2012-BLG-505L b,23519,6.7 Earths,,2017,
MOA-2013-BLG-220L b,21921,2.74 Jupiters,,2014,
MOA-2013-BLG-605L b,2773,3.24 Earths,,2016,
MOA-2015-BLG-337L b,23160,33.7 Earths,,2018,
MOA-2016-BLG-227L b,21203,2.8 Jupiters,,2017,
MOA-2016-BLG-319L b,22182,0.62 Jupiters,,2018,
MOA-2019-BLG-008L b,8807,18 Jupiters,,2022,
MOA-2020-BLG-135L b,25770,11.3 Earths,,2022,
MOA-2020-BLG-208L b,24432,0.14473 Jupiters,,2023,
MOA-2022-BLG-249L b,6524,4.83 Earths,,2023,
MOA-bin-1L b,16636,3.7 Jupiters,,2012,
MOA-bin-29 b,23225,0.6 Jupiters,44.61,2019,
mu2 Scorpii b,,14.4 Jupiters,3.56,2022,
Mu Leonis b,106,2.4 Jupiters,3.86648,2014,
MWC 758 c,520,Unknown,8.270001,2023,
MXB 1658-298 b,,23.7 Jupiters,,2017,
NGC 2682 Sand 364 b,2666,6.69 Jupiters,9.616,2014,
NGC 2682 Sand 978 b,2681,2.18 Jupiters,9.814,2017,
NGC 2682 YBP 1194 b,2847,0.32 Jupiters,14.569,2014,
NGC 2682 YBP 1514 b,2982,0.4 Jupiters,14.684,2014,
NGC 2682 YBP 401 b,2710,0.46 Jupiters,13.699,2016,
NGTS-10 b,1059,2.162 Jupiters,14.506,2020,
NGTS-11 b,621,0.344 Jupiters,12.456,2020,
NGTS-12 b,1456,0.208 Jupiters,12.382,2020,
NGTS-13 b,2112,4.84 Jupiters,12.744,2021,
NGTS-14 A b,1051,29.24036 Earths,13.268,2021,
NGTS-15 b,2566,0.751 Jupiters,14.669,2021,
NGTS-16 b,2930,0.667 Jupiters,14.529,2021,
NGTS-17 b,3393,0.764 Jupiters,14.412,2021,
NGTS-18 b,3576,0.409 Jupiters,14.588,2021,
NGTS-1 b,712,0.812 Jupiters,15.667,2017,
NGTS-20 b,1249,2.98 Jupiters,11.233,2022,
NGTS-21 b,1934,2.36 Jupiters,15.506,2022,
NGTS-23 b,3506,0.613 Jupiters,14.126,2022,
NGTS-24 b,2228,0.52 Jupiters,13.214,2022,
NGTS-25 b,1700,0.639 Jupiters,14.333,2022,
NGTS-2 b,1163,0.74 Jupiters,10.789,2018,
NGTS-3 A b,2427,2.38 Jupiters,14.669,2018,
NGTS-4 b,915,20.6 Earths,13.138,2019,
NGTS-5 b,1001,0.229 Jupiters,13.789,2019,
NGTS-6 b,1006,1.339 Jupiters,14.237,2019,
NGTS-8 b,1399,0.93 Jupiters,13.69,2019,
NGTS-9 b,1987,2.9 Jupiters,12.868,2019,
NN Serpentis c,1683,7.33 Jupiters,16.943,2010,
NN Serpentis d,1683,2.3 Jupiters,16.943,2010,
NSVS 14256825 b,2678,14.15 Jupiters,13.296,2019,
Nu Octantis A b,69,2.4 Jupiters,3.73,2016,
Nu Ophiuchi b,151,22.206 Jupiters,3.31216,2012,
Nu Ophiuchi c,151,24.662 Jupiters,3.31216,2012,
NY Virginis b,1775,2.3 Jupiters,13.496,2011,
NY Virginis c,1775,5.54 Jupiters,13.496,2019,
OGLE-2003-BLG-235L b,18920,2.6 Jupiters,,2004,
OGLE-2005-BLG-071L b,10438,3.8 Jupiters,,2005,
OGLE-2005-BLG-169L b,13374,14.1 Earths,22.783,2006,
OGLE-2005-BLG-390L b,21529,5.5 Earths,,2005,
OGLE-2006-BLG-109L b,4926,0.727 Jupiters,,2008,
OGLE-2006-BLG-109L c,4926,0.27 Jupiters,,2008,
OGLE-2006-BLG-284L A b,13048,0.45307 Jupiters,,2020,
OGLE-2007-BLG-349L AB c,9003,0.25171 Jupiters,24.73,2016,
OGLE-2007-BLG-368L b,19246,20 Earths,17.71,2009,
OGLE-2008-BLG-092L b,26422,0.18 Jupiters,,2014,
OGLE-2008-BLG-355L b,22182,4.6 Jupiters,,2014,
OGLE-2011-BLG-0173L b,19898,0.19 Jupiters,,2018,
OGLE-2011-BLG-0251L b,8383,0.53 Jupiters,,2012,
OGLE-2011-BLG-0265L b,14288,0.88 Jupiters,,2015,
OGLE-2012-BLG-0026L b,13110,0.145 Jupiters,20.66,2012,
OGLE-2012-BLG-0026L c,13110,0.86 Jupiters,20.66,2012,
OGLE-2012-BLG-0358L b,5741,1.85 Jupiters,,2013,
OGLE-2012-BLG-0406L b,16212,2.73 Jupiters,,2013,
OGLE-2012-BLG-0563L b,4241,0.39 Jupiters,,2015,
OGLE-2012-BLG-0724L b,21855,0.47 Jupiters,,2016,
OGLE-2012-BLG-0838L b,20616,0.167 Jupiters,,2020,
OGLE-2012-BLG-0950L b,8481,35 Earths,,2016,
OGLE-2013-BLG-0102L b,9916,13 Jupiters,,2014,
OGLE-2013-BLG-0132L b,12722,0.29 Jupiters,,2017,
OGLE-2013-BLG-0341L B b,2972,1.66 Earths,,2014,
OGLE-2013-BLG-0911L b,10504,9.51 Jupiters,26.42,2019,
OGLE-2013-BLG-1721L b,20551,0.64 Jupiters,,2017,
OGLE-2013-BLG-1761L b,22508,2.7 Jupiters,,2018,
OGLE-2014-BLG-0124L b,11417,0.65 Jupiters,,2015,
OGLE-2014-BLG-0319L b,25215,0.57 Jupiters,,2022,
OGLE-2014-BLG-0676L b,8710,3.68 Jupiters,,2016,
OGLE-2014-BLG-1722L b,20877,0.174 Jupiters,,2018,
OGLE-2014-BLG-1722L c,20877,0.263 Jupiters,,2018,
OGLE-2014-BLG-1760L b,22377,0.56 Jupiters,,2016,
OGLE-2015-BLG-0051L b,26748,0.72 Jupiters,,2016,
OGLE-2015-BLG-0954L b,3914,3.4 Jupiters,,2016,
OGLE-2015-BLG-0966L b,10765,21 Earths,,2016,
OGLE-2015-BLG-1649L b,13798,2.54 Jupiters,,2019,
OGLE-2015-BLG-1670L b,21855,17.9 Earths,,2019,
OGLE-2015-BLG-1771L b,23062,0.433 Jupiters,,2020,
OGLE-2016-BLG-0263L b,21203,4.1 Jupiters,,2017,
OGLE-2016-BLG-0613L AB b,11123,4.18 Jupiters,,2017,
OGLE-2016-BLG-1067L b,12167,0.43 Jupiters,,2019,
OGLE-2016-BLG-1093 b,26487,0.71 Jupiters,,2022,
OGLE-2016-BLG-1190L b,22084,13.38 Jupiters,,2017,
OGLE-2016-BLG-1195L b,12754,1.43 Earths,,2017,
OGLE-2016-BLG-1227L b,,0.79 Jupiters,,2020,
OGLE-2017-BLG-0173L b,15348,3.269 Earths,,2018,
OGLE-2017-BLG-0373L b,19295,0.401 Jupiters,,2018,
OGLE-2017-BLG-0406L b,16962,0.41 Jupiters,26.1,2020,
OGLE-2017-BLG-0482L b,18920,9 Earths,,2018,
OGLE-2017-BLG-0604L b,12885,0.51 Jupiters,,2020,
OGLE-2017-BLG-1049L b,18496,5.53 Jupiters,,2020,
OGLE-2017-BLG-1099L b,23650,3.02 Jupiters,,2021,
OGLE-2017-BLG-1140L b,,1.59 Jupiters,,2018,
OGLE-2017-BLG-1375L b,12820,11.28 Jupiters,,2020,
OGLE-2017-BLG-1434L b,2805,4.43 Earths,,2018,
OGLE-2017-BLG-1522L b,24432,0.75 Jupiters,,2018,
OGLE-2017-BLG-1691L b,23780,14.62011 Earths,,2022,
OGLE-2017-BLG-1806L b,20877,5.27 Earths,,2023,
OGLE-2018-BLG-0298L b,21333,0.14 Jupiters,,2022,
OGLE-2018-BLG-0383L b,25117,6.4 Earths,,2022,
OGLE-2018-BLG-0506L b,18267,16.3 Earths,,2022,
OGLE-2018-BLG-0516L b,22834,20.1 Earths,,2022,
OGLE-2018-BLG-0532L b,2522,6.228 Earths,,2020,
OGLE-2018-BLG-0567L b,23030,0.32 Jupiters,,2021,
OGLE-2018-BLG-0596L b,18430,13.93 Earths,,2019,
OGLE-2018-BLG-0677L b,24726,3.96 Earths,,2020,
OGLE-2018-BLG-0740L b,10438,4.8 Jupiters,18.21,2019,
OGLE-2018-BLG-0799L b,13211,0.26 Jupiters,,2022,
OGLE-2018-BLG-0932L b,21594,0.89 Jupiters,,2022,
OGLE-2018-BLG-0962L b,21203,1.34 Jupiters,,2021,
OGLE-2018-BLG-0977L b,21203,6.4 Earths,,2022,
OGLE-2018-BLG-1011L b,23160,1.8 Jupiters,,2019,
OGLE-2018-BLG-1011L c,23160,2.8 Jupiters,,2019,
OGLE-2018-BLG-1119L b,18789,0.91 Jupiters,,2022,
OGLE-2018-BLG-1126L b,18593,17.79839 Earths,,2022,
OGLE-2018-BLG-1185L b,24139,8.4 Earths,29.3,2021,
OGLE-2018-BLG-1212L b,5056,0.2 Jupiters,,2022,
OGLE-2018-BLG-1269L b,8188,0.67 Jupiters,,2020,
OGLE-2018-BLG-1367L b,17517,0.95 Jupiters,,2022,
OGLE-2018-BLG-1428L b,20290,0.77 Jupiters,,2021,
OGLE-2018-BLG-1647L b,25705,0.97 Jupiters,,2022,
OGLE-2018-BLG-1700L b,24791,4.4 Jupiters,,2020,
OGLE-2019-BLG-0249L b,20779,7.12 Jupiters,,2023,
OGLE-2019-BLG-0299L b,19017,6.22 Jupiters,,2021,
OGLE-2019-BLG-0304L b,22769,0.51 Jupiters,,2021,
OGLE-2019-BLG-0362L b,19017,3.26 Jupiters,,2022,
OGLE-2019-BLG-0468L b,14353,3.43 Jupiters,,2022,
OGLE-2019-BLG-0468L c,14353,10.22 Jupiters,,2022,
OGLE-2019-BLG-0679L b,18365,3.34 Jupiters,,2023,
OGLE-2019-BLG-0954L b,11841,14.2 Jupiters,,2021,
OGLE-2019-BLG-0960L b,3197,2.5 Earths,,2021,
OGLE-2019-BLG-1053L b,22182,2.48 Earths,,2021,
OGLE-2019-BLG-1470L AB c,19246,2.2 Jupiters,,2022,
OGLE-2019-BLG-1492L b,18267,37.1 Earths,,2022,
